biosample,Shannon_5000,Richness_5000,Chao1_5000,Shannon_1000,Richness_1000,Chao1_1000,Shannon_Alphaproteo_5000,Richness_Alphaproteo_5000,Chao1_Alphaproteo_5000,Shannon_Cyano_5000,Richness_Cyano_5000,Chao1_Cyano_5000,Shannon_Alphaproteo_1000,Richness_Alphaproteo_1000,Chao1_Alphaproteo_1000,Shannon_Cyano_1000,Richness_Cyano_1000,Chao1_Cyano_1000
SAMEA2623403,3.25279707474006,116,153.4,3.24041933633924,70,85.8333333333333,2.03259470241611,49,68.4285714285714,,,,2.02975091124778,28,44.5,,,
SAMEA2623417,4.27575552628306,279,386.5,4.07149713551102,150,235.954545454545,2.79132127519722,76,119.875,0.942446772265479,4,4,2.58209240570199,36,62.25,0.942418114571178,3,3
SAMEA2623419,4.23802116873955,245,289,4.11183659823454,147,229.5,2.73623736542862,69,88,0.986342059108993,4,4,2.64170353522586,38,62,0.893399199902994,3,3
SAMEA2623426,3.67938113010227,225,312.6,3.61952768673461,119,182.066666666667,1.91816607317554,58,83.6666666666667,0.803274280880675,5,6,1.91244465030184,28,39.25,0.736006454412684,3,3
SAMEA2623437,4.26331202070482,301,367.725490196078,4.15489887112056,171,236,2.74403452406477,92,119.1875,1.10324210700079,8,8,2.77534333789243,53,67.6153846153846,1.08448727654545,5,5
SAMEA2623439,4.14331611537401,293,369.145833333333,4.05518644166305,166,280.260869565217,2.8872204774233,91,105.772727272727,1.05293476919645,6,6,2.80856800751362,47,70.75,1.0650311786297,6,6.5
SAMEA2623446,3.65015060280312,223,322.047619047619,3.49780977068011,129,247.1875,2.11781219145561,62,77.1111111111111,0.942314641173627,5,5,2.08697963313859,41,60.4285714285714,0.94404330198228,5,5
SAMEA2623457,4.16403376769502,293,422.636363636364,4.13881371769003,177,270.137931034483,2.70658176629735,84,118.363636363636,1.10554066228606,6,6,2.6758717462852,48,76.5,1.16475822042169,5,5
SAMEA2623459,4.08957081314678,287,380.525,3.98505595150441,168,289.916666666667,2.52590177263711,75,109.5,1.30545195762481,8,8,2.46949931917385,48,83,1.34802149593325,7,7
SAMEA2623463,3.64721330399926,226,335.615384615385,3.56891132654787,117,170.117647058824,2.03584007805076,68,94.25,0.650258828648222,3,3,2.05790313252063,36,47.1428571428571,0.702676061447553,3,3
SAMEA2623477,4.21261436437262,300,410.675675675676,4.10879460982675,169,238.027777777778,3.27963978887164,100,114.25,1.0550193328144,5,5,3.26852894033188,61,72.875,1.04640447489922,3,3
SAMEA2623479,4.10699059799398,294,368.454545454545,4.05011149649388,171,304.607142857143,3.16246937791994,93,107.055555555556,1.05792839177389,4,4,3.13298298871557,61,92.9090909090909,1.02322012554435,3,3
SAMEA2623488,3.76143271602384,241,287.5,3.64041309689645,135,226.833333333333,2.0705087713094,70,79,0.525982103849966,4,4,1.91676198551356,39,49.5,0.579908704422668,4,4
SAMEA2623504,4.56099331705908,350,471.333333333333,4.38660805384255,196,293.228571428571,3.55629096867006,115,137.555555555556,1.08729098071036,3,3,3.46255641106129,75,130.111111111111,1.06124855307765,3,3
SAMEA2623506,,,,,,,,,,,,,,,,,,
SAMEA2623513,3.91192635243201,273,412.794117647059,3.85001824026339,142,238,3.19836861578442,65,105.625,1.03972077083992,3,3.5,2.728274291052,28,49,,,
SAMEA2623523,4.4207003559347,321,420.019607843137,4.34605634491712,184,297.433333333333,3.22614144134626,91,108.25,1.100283854103,4,4,3.11557236671949,55,74.0909090909091,1.05492016798614,3,3
SAMEA2623541,3.85850858873297,269,372.551724137931,3.73505612495373,153,250.5,2.29184110963877,68,85,0.407819562151209,5,5,2.20797006892624,46,67.1111111111111,0.403587403448458,4,4
SAMEA2623543,3.37350054321901,239,354.714285714286,3.28015636764933,139,186.228571428571,1.93651209263782,68,106.5,0.680940099778402,5,5,1.96659911837644,38,47.4285714285714,0.649597681155536,3,3
SAMEA2623562,3.89005064933758,290,359.1875,3.73827857493634,150,239.375,2.73324314721209,91,109.071428571429,0.623987380555251,6,9,2.59394441769402,52,94.1666666666667,0.520475103750668,3,3
SAMEA2623564,4.0791083897691,273,350.073170731707,3.90359050744692,156,223.2,2.87015689089682,92,105.125,0.890538172361718,4,4,2.73345058353849,55,74,0.871565408886603,3,3
SAMEA2623579,3.95414686384808,281,335.915254237288,3.86549803062839,143,209.5,3.26436525816078,73,88.8125,0.636514168294813,2,2,3.12267253485373,41,71.6,,,
SAMEA2623601,4.22625741513627,330,459.418604651163,4.03025345610459,180,295.5,3.24698503100421,98,144.5,0.979188907571768,5,5,3.11692100035386,57,90.3333333333333,0.971394578557892,4,4
SAMEA2623603,,,,,,,,,,,,,,,,,,
SAMEA2623621,4.20699444456893,318,393.307692307692,4.01502286357452,161,238.037037037037,3.07941730108286,78,93,0,1,1,2.95552570856513,43,68.5,,,
SAMEA2623627,4.10846683898133,264,341,4.09038306166764,161,280.894736842105,2.15066903904233,78,98.3125,0.770352721569062,5,8,2.30627295863773,42,84.75,0.853236150555778,3,3
SAMEA2623639,4.49648933802133,379,484.466666666667,4.33041583543398,199,299.410256410256,3.03321952057154,106,151,0.776628909803384,3,3,2.7708358675983,49,66.5,0.809395007491558,3,3
SAMEA2623641,4.22641547067196,348,414.048387096774,4.06438849021416,195,304.371428571429,3.01515204743109,98,112.055555555556,0.753924538008143,4,4,2.8131962844213,57,93.9090909090909,0.743339812063592,3,3
SAMEA2623649,3.95074699528328,266,360.527777777778,3.76228944490075,142,212.8,3.01824076560845,57,66.5454545454546,1.03972077083992,3,3.5,2.67406997816231,27,49.75,,,
SAMEA2623667,4.27903249752636,311,432.275,4.17050014555368,163,241.551724137931,3.18714290574579,70,104.2,1.01140426470735,3,3,3.03059801732902,43,54.375,0.693147180559945,2,3
SAMEA2623673,3.86639485602385,251,307.216216216216,3.84236029933242,154,288,2.01176261851044,72,97.0909090909091,1.25832428612921,5,5,2.2371442886774,47,97.6,1.24156062609291,5,5
SAMEA2623683,4.0322251593293,286,365,3.90628333320152,168,269.785714285714,2.62695253575156,90,102.666666666667,1.28551626544733,5,5,2.51954571999164,60,110.75,1.38788056406479,5,5
SAMEA2623685,4.10599159834261,334,437.466666666667,3.9796164778207,190,298.243243243243,3.18042421787542,105,150.090909090909,1.13693224484899,7,7,3.1465380968343,62,96.3636363636364,1.08788615995666,5,5
SAMEA2623693,4.0185208502826,260,362.7,3.95515696162237,160,233.965517241379,3.05867464757007,54,79.5,,,,3.10033444982722,37,45.75,,,
SAMEA2623703,4.22435281772377,298,410.222222222222,4.04721508286753,167,268.785714285714,3.24731914900196,73,104.625,1.27703425946614,4,4.5,3.20954445938022,50,76.25,,,
SAMEA2623721,,,,4.32393560050391,193,283.617647058824,,,,,,,3.22366881346906,61,86.6666666666667,0.892519810241687,6,6
SAMEA2623723,3.83989452024402,306,491,3.6551377854797,159,329.526315789474,2.81285310650393,95,128.214285714286,0.927700665486281,5,5,2.75974136020465,56,83.6,0.960507490426455,5,5
SAMEA2623734,3.94072191050144,257,364.25,3.87234584370936,153,201.125,2.10208538518675,67,80.6,1.07949691850578,5,5,1.9523958994181,38,49.375,1.04107049716745,4,4
SAMEA2623741,4.53038918087505,325,426.127659574468,4.42391826881618,192,280.323529411765,3.38973468047267,95,111.866666666667,0.939709626746353,5,5,3.28211444633197,59,82,0.971842868907667,4,4
SAMEA2623743,3.9322823917804,292,395.45945945946,3.73519313683506,144,212.076923076923,2.909716254973,90,109.25,0.95758660065146,6,6,2.66056219094213,43,50.3333333333333,1.04016173757383,6,6
SAMEA2623756,4.28307303738877,328,407.45652173913,4.12236036953045,192,281.384615384615,2.70839881341543,76,99.4,0.693147180559945,2,3,2.59570099970336,39,62.3333333333333,,,
SAMEA2623763,4.36744914168912,329,442.135135135135,4.2447275095047,191,281.285714285714,3.06318637923507,88,123.1,1.07899220787758,3,3,2.98707387724966,52,73.1111111111111,0,1,1
SAMEA2623774,3.91226031742403,237,312.933333333333,3.81559066520971,149,217.076923076923,2.06664210244896,65,95,1.14244690290766,5,5,1.93806674396207,39,60.8571428571429,0.994712750675472,4,4
SAMEA2623781,4.17101483717126,332,395.161290322581,4.00304309586206,174,235.567567567568,2.88763144355658,100,120,0.982807134198531,7,8,2.71921257232214,53,70,0.974878286540207,7,8
SAMEA2623783,3.74325922453093,295,379.245283018868,3.56738945763569,153,288.714285714286,2.72637452771895,88,117.076923076923,0.847716848731298,5,5,2.63130282132407,49,72.1,0.826807982350339,6,6
SAMEA2623794,3.92877372753495,266,382.90625,3.79710021198779,148,229.476190476191,3.1981569152157,64,106.857142857143,0.500402423538188,2,2,2.95206248449354,31,38.8571428571429,0,1,1
SAMEA2623799,4.27134190024189,309,386.781818181818,4.11645848584073,170,295.125,3.23254609630647,70,81.3333333333333,0.348832095843032,2,2,3.12735132950741,46,66,0,1,1
SAMEA2623808,3.7361709504883,219,311.125,3.70699372846926,133,201.055555555556,1.94734807490761,60,96.1428571428571,0.78296556056527,5,5,2.04215266389701,31,40,0.726163161771654,4,4
SAMEA2623815,4.22495116693685,313,376.01724137931,4.06095781822355,181,308.6,2.76050174811915,102,114.047619047619,1.29708481257052,5,5,2.545801726209,63,94.0714285714286,1.38715587851189,5,5
SAMEA2623817,4.0978207549519,311,436.234042553192,3.92681388776491,164,249.2,2.6927177369839,95,120.2,1.34110169706723,5,5,2.47261122875307,50,96,1.3608213777439,6,6
SAMEA2623826,3.77688059296485,238,323.2,3.77250070712098,145,211.95652173913,1.99378980494239,69,99,0.747168562319471,5,5,2.01646493803652,36,53.5,0.641990325704362,3,3
SAMEA2623837,4.04433577673692,298,365.682926829268,4.00659171653895,168,211.170731707317,2.7570122202503,99,122.214285714286,1.28833149797728,5,5,2.72559083955255,58,72.4375,1.26529790695326,5,5
SAMEA2623839,3.76804791373481,274,406.027777777778,3.6118182600606,142,242.8,2.54391733067877,92,113.666666666667,1.27812851215999,5,5,2.4477932546917,55,94,1.3338443711729,5,5
SAMEA2623850,3.77456085107153,213,283.037037037037,3.63677662731779,120,161.25,2.03292993490381,56,71,0.468854052591435,4,4,1.87374994861513,32,52,0.436891957152913,3,3
SAMEA2623859,4.14227764517815,301,392,3.96223878730853,156,276.75,2.73730799335439,100,137.8,1.1388534141877,5,5,2.72330372058973,60,91.9090909090909,1.13299690263487,5,5
SAMEA2623861,4.13820198463257,301,374.1,4.00608499620691,166,254.75,2.72688614175507,104,128.473684210526,1.05333004564137,6,6,2.66046008622956,60,102,1.12563906008323,5,5
SAMEA2623868,4.32397478943332,298,375.765957446809,4.18633789874431,165,209.333333333333,2.40286192355043,75,96.2307692307692,0.99822930769726,5,5,2.20346174632823,38,51.3333333333333,0.998226484025131,4,4
SAMEA2623879,4.65017212611125,387,469.5,4.5712531666183,235,382.15,3.3251075063151,113,133.647058823529,1.23168177759028,7,7,3.22315058901206,69,100.071428571429,1.23392901844566,6,6
SAMEA2623881,4.27440117577811,305,349.375,4.17888594351361,187,268.277777777778,3.08630444346613,95,107.666666666667,1.05818283843761,7,7,3.01934838691569,63,86,1.01590423374976,6,6
SAMEA2623886,3.93052720262504,209,272.576923076923,3.84479207079574,112,147,2.24641113496221,55,61.1111111111111,1.10160709906141,4,4,2.0639761519368,22,32.5,1.17184147308928,4,4
SAMEA2623899,4.32291272836356,318,364.105263157895,4.20495836619712,185,282.676470588235,3.06475535306547,102,120.4,1.3457732435565,4,4,2.89252924199928,59,74.8125,1.31478088179325,4,4
SAMEA2623901,,,,3.82029553603303,146,216.384615384615,,,,,,,2.7431800903889,48,79.625,1.16348293746906,4,4
SAMEA2623907,3.96639597915407,250,313.103448275862,3.75979833702418,131,166.652173913043,3.11137621886915,50,59.1666666666667,0,1,1,2.99808362464711,31,36.625,,,
SAMEA2623914,4.15867438094898,271,348,3.96803882236117,147,217.384615384615,3.26857272434879,68,74,1.242453324894,4,7,3.06075907027995,35,35.75,0,1,1
SAMEA2623919,4.04451033621846,210,297.142857142857,4.00098488329718,136,194.333333333333,2.29705266817972,57,72,1.17036318676839,4,4,2.32704389328331,39,58.4285714285714,1.12369447976221,4,4
SAMEA2623946,4.29415607821764,306,406.736842105263,4.18488095297215,178,249.027027027027,3.23900175638529,92,106.25,1.24599134095266,5,5,2.98001159017422,52,73,1.20460035336741,4,4
SAMEA2623958,4.33163773559806,311,390.595744680851,4.12322869158621,169,247.2,3.23449698982432,98,118,1.29242080634048,5,5,2.95220216103732,57,82,1.32201063511946,5,5
SAMEA2623961,,,,,,,,,,,,,,,,,,
SAMEA2623985,4.32055459191778,323,415.157894736842,4.10560603573787,167,276.615384615385,3.16472952899115,99,130.230769230769,1.23115080943747,5,5,2.84410325221859,49,74.6666666666667,1.25665566749164,4,4
SAMEA2623987,4.34547655961996,331,436.208333333333,4.2628844140541,179,271.5,3.22784186891796,102,114.157894736842,1.0836338910213,4,4,3.08809573017297,55,76.0833333333333,1.09472739072767,4,4
SAMEA2623989,,,,,,,,,,,,,,,,,,
SAMEA2656955,,,,,,,,,,,,,,,,,,
SAMEA2656956,,,,,,,,,,,,,,,,,,
SAMEA2656957,,,,,,,,,,,,,,,,,,
SAMEA2656958,,,,3.07731527953033,88,113.833333333333,,,,,,,2.22287008949524,19,20.2,0.655503029937572,4,5
SAMEA2656959,,,,2.90971596147991,66,112.428571428571,,,,,,,1.70247972529853,24,40.5,,,
SAMEA2656960,,,,,,,,,,,,,,,,,,
SAMEA2656961,,,,,,,,,,,,,,,,,,
SAMEA2656962,,,,,,,,,,,,,,,,,,
SAMEA2656963,,,,,,,,,,,,,,,,,,
SAMEA2656964,,,,,,,,,,,,,,,,,,
SAMEA2656965,,,,1.39125825574206,9,12,,,,,,,,,,,,
SAMEA2656966,,,,,,,,,,,,,,,,,,
SAMEA2656967,,,,,,,,,,,,,,,,,,
SAMEA2656968,,,,,,,,,,,,,,,,,,
SAMEA2656969,,,,,,,,,,,,,,,,,,
SAMEA2656970,,,,,,,,,,,,,,,,,,
SAMEA2656971,,,,,,,,,,,,,,,,,,
SAMEA2656972,,,,,,,,,,,,,,,,,,
SAMEA2656973,,,,,,,,,,,,,,,,,,
SAMEA2656974,,,,,,,,,,,,,,,,,,
SAMEA2656975,,,,4.08884015948638,141,155.512195121951,,,,,,,2.24339835548576,22,23,1.39999168637147,6,6
SAMEA2656976,,,,3.40094687527612,118,213.4,,,,,,,2.31504186113328,24,54.3333333333333,1.43390166756034,5,5
SAMEA2656977,,,,,,,,,,,,,,,,,,
SAMEA2656978,,,,,,,,,,,,,,,,,,
SAMEA2656979,,,,,,,,,,,,,,,,,,
SAMEA2656980,,,,,,,,,,,,,,,,,,
SAMEA2656981,,,,,,,,,,,,,,,,,,
SAMEA2656982,,,,3.59328876567244,126,185.913043478261,,,,,,,2.3457130450856,15,17,0.611897335571417,6,6
SAMEA2656983,,,,,,,,,,,,,,,,,,
SAMEA2656984,,,,,,,,,,,,,,,,,,
SAMEA2656985,,,,3.91908991498769,152,178.756756756757,,,,,,,2.76042353157865,24,27.1111111111111,0.991977332836572,7,7
SAMEA2656986,,,,,,,,,,,,,,,,,,
SAMEA2656987,,,,,,,,,,,,,,,,,,
SAMEA2656988,,,,,,,,,,,,,,,,,,
SAMEA2656989,,,,,,,,,,,,,,,,,,
SAMEA2656991,,,,,,,,,,,,,,,,,,
SAMEA2656992,,,,,,,,,,,,,,,,,,
SAMEA2656993,,,,,,,,,,,,,,,,,,
SAMEA2656994,,,,,,,,,,,,,,,,,,
SAMEA2656995,,,,,,,,,,,,,,,,,,
SAMEA2656996,,,,,,,,,,,,,,,,,,
SAMEA2656997,,,,2.61280990805549,46,47,,,,,,,1.77926329495455,11,11,0.598269588585257,2,2
SAMEA2656998,,,,,,,,,,,,,,,,,,
SAMEA2656999,,,,,,,,,,,,,,,,,,
SAMEA2657000,,,,,,,,,,,,,,,,,,
SAMEA2657001,,,,,,,,,,,,,,,,,,
SAMEA2657002,,,,,,,,,,,,,,,,,,
SAMEA2657003,,,,,,,,,,,,,,,,,,
SAMEA2657004,3.84102353466233,274,342.466666666667,3.79888938200618,157,218.176470588235,2.61681389990612,86,118.5,0.755583978156397,4,4,2.63765669444197,51,72,0.747423949234428,4,4
SAMEA2657005,,,,,,,,,,,,,,,,,,
SAMEA2657007,,,,,,,,,,,,,,,,,,
SAMEA2657008,,,,,,,,,,,,,,,,,,
SAMEA2657009,,,,,,,,,,,,,,,,,,
SAMEA2657010,,,,,,,,,,,,,,,,,,
SAMEA2657011,,,,2.68651579515529,98,141.05,,,,,,,2.27600486690966,17,32,1.57119655918932,5,5
SAMEA2657012,,,,,,,,,,,,,,,,,,
SAMEA2657013,,,,,,,,,,,,,,,,,,
SAMEA2657014,,,,,,,,,,,,,,,,,,
SAMEA2657015,,,,,,,,,,,,,,,,,,
SAMEA2657016,,,,2.85616379708681,100,119.076923076923,,,,,,,2.54036189642276,17,17.1428571428571,0.347326600177184,6,7
SAMEA2657017,,,,,,,,,,,,,,,,,,
SAMEA2657018,,,,,,,,,,,,,,,,,,
SAMEA2657019,,,,,,,,,,,,,,,,,,
SAMEA2657020,,,,,,,,,,,,,,,,,,
SAMEA2657021,,,,,,,,,,,,,,,,,,
SAMEA2657022,,,,3.66640699624702,104,115,,,,,,,1.78513935233325,22,24,0.529706199057655,2,2
SAMEA2657023,,,,,,,,,,,,,,,,,,
SAMEA2657025,,,,,,,,,,,,,,,,,,
SAMEA2657026,,,,,,,,,,,,,,,,,,
SAMEA2657029,,,,,,,,,,,,,,,,,,
SAMEA2657030,,,,,,,,,,,,,,,,,,
SAMEA2657031,,,,,,,,,,,,,,,,,,
SAMEA2657032,,,,3.9049702169872,122,171,,,,,,,2.07880214305394,16,19.5,1.50225239458862,6,6
SAMEA2657033,,,,,,,,,,,,,,,,,,
SAMEA2657034,,,,,,,,,,,,,,,,,,
SAMEA2657035,,,,,,,,,,,,,,,,,,
SAMEA2657036,,,,,,,,,,,,,,,,,,
SAMEA2657037,,,,,,,,,,,,,,,,,,
SAMEA2657038,,,,,,,,,,,,,,,,,,
SAMEA2657039,,,,,,,,,,,,,,,,,,
SAMEA2657040,,,,,,,,,,,,,,,,,,
SAMEA2657041,,,,,,,,,,,,,,,,,,
SAMEA2657042,,,,,,,,,,,,,,,,,,
SAMEA2657044,,,,,,,,,,,,,,,,,,
SAMEA2657045,,,,,,,,,,,,,,,,,,
SAMEA2657046,,,,,,,,,,,,,,,,,,
SAMEA2657047,,,,,,,,,,,,,,,,,,
SAMEA2657048,,,,4.27989262617531,178,234.216216216216,,,,,,,2.97154574821822,33,41.6666666666667,1.27446369141416,6,6
SAMEA2657049,,,,,,,,,,,,,,,,,,
SAMEA2657050,,,,,,,,,,,,,,,,,,
SAMEA2657052,,,,,,,,,,,,,,,,,,
SAMEA2657053,,,,,,,,,,,,,,,,,,
SAMEA2657054,,,,,,,,,,,,,,,,,,
SAMEA2657055,,,,,,,,,,,,,,,,,,
SAMEA2657056,,,,,,,,,,,,,,,,,,
SAMEA2657059,,,,,,,,,,,,,,,,,,
SAMEA2657060,,,,3.27385463579847,113,149.12,,,,,,,2.1712189095351,25,30.1428571428571,0.717099623743539,3,3
SAMEA2657061,,,,,,,,,,,,,,,,,,
SAMEA2657062,,,,,,,,,,,,,,,,,,
SAMEA2657063,,,,,,,,,,,,,,,,,,
SAMEA2657064,,,,,,,,,,,,,,,,,,
SAMEA2657065,,,,3.44262811910291,95,120.5,,,,,,,1.44304232895041,12,15.75,0.140760122015471,2,2
SAMEA2657067,,,,,,,,,,,,,,,,,,
SAMEA2657068,,,,,,,,,,,,,,,,,,
SAMEA2657069,,,,,,,,,,,,,,,,,,
SAMEA2657070,,,,,,,,,,,,,,,,,,
SAMEA2657071,,,,,,,,,,,,,,,,,,
SAMEA2657072,,,,,,,,,,,,,,,,,,
SAMEA2657073,,,,,,,,,,,,,,,,,,
SAMEA2657075,,,,,,,,,,,,,,,,,,
SAMEA2657076,,,,3.73857126553021,157,271,,,,,,,2.84373133406353,30,54,1.1344567513476,7,8
SAMEA2657077,,,,,,,,,,,,,,,,,,
SAMEA2657078,,,,,,,,,,,,,,,,,,
SAMEA2657079,,,,,,,,,,,,,,,,,,
SAMEA2657080,,,,,,,,,,,,,,,,,,
SAMEA2657082,,,,,,,,,,,,,,,,,,
SAMEA2657083,,,,,,,,,,,,,,,,,,
SAMEA2657084,,,,,,,,,,,,,,,,,,
SAMEA2657085,,,,,,,,,,,,,,,,,,
SAMEA2657086,,,,,,,,,,,,,,,,,,
SAMEA2657087,,,,,,,,,,,,,,,,,,
SAMEA2657088,,,,3.85048660353911,146,185,,,,,,,2.75283171571504,40,67.2,1.04289710211837,6,6
SAMEA2657089,,,,,,,,,,,,,,,,,,
SAMEA2657090,,,,,,,,,,,,,,,,,,
SAMEA2657091,,,,,,,,,,,,,,,,,,
SAMEA2657092,,,,,,,,,,,,,,,,,,
SAMEA2657093,,,,,,,,,,,,,,,,,,
SAMEA2657094,,,,3.89528415231929,116,135.84,,,,,,,2.0861290328491,11,12.5,0.990317206685421,6,6
SAMEA2657095,,,,,,,,,,,,,,,,,,
SAMEA2657096,,,,,,,,,,,,,,,,,,
SAMEA2657097,,,,,,,,,,,,,,,,,,
SAMEA2657098,,,,,,,,,,,,,,,,,,
SAMEA2657099,,,,,,,,,,,,,,,,,,
SAMEA2657100,,,,,,,,,,,,,,,,,,
SAMEA2657101,,,,,,,,,,,,,,,,,,
SAMEA2657102,,,,,,,,,,,,,,,,,,
SAMEA2657104,,,,,,,,,,,,,,,,,,
SAMEA2657106,,,,3.87136690084845,134,167.78125,,,,,,,2.22381108601889,29,32.9285714285714,1.51491825214859,8,9
SAMEA2657107,,,,,,,,,,,,,,,,,,
SAMEA2657108,,,,,,,,,,,,,,,,,,
SAMEA2657109,,,,,,,,,,,,,,,,,,
SAMEA2657110,,,,,,,,,,,,,,,,,,
SAMEA2661639,,,,,,,,,,,,,,,,,,
SAMEA2730447,,,,3.67384899998501,113,160.571428571429,,,,,,,2.64783576054418,31,47.5,1.06491138648291,6,6
SAMEA2730450,,,,4.18158738070192,174,224.323529411765,,,,,,,3.32215595958405,37,54.1428571428572,1.30786988988538,7,7
SAMEA2730458,,,,,,,,,,,,,,,,,,
SAMEA2730462,,,,4.25668182103919,169,197.923076923077,,,,,,,3.35437055045993,37,44.0909090909091,1.62672580886813,8,8
SAMEA2730470,,,,3.96629027899426,158,201.0625,,,,,,,3.00248768824213,33,46,1.38309578478254,8,8
SAMEA2730472,,,,,,,,,,,,,,,,,,
SAMEA2730491,,,,3.91638031663816,146,199.035714285714,,,,,,,2.74882917671048,31,44.125,0.892496039113032,4,4
SAMEA2730505,,,,3.61728814120769,140,174.870967741936,,,,,,,2.99586621901518,32,39.3333333333333,1.58018208134946,6,6
SAMEA2730540,,,,,,,,,,,,,,,,,,
SAMEA2730594,,,,,,,,,,,,,,,,,,
SAMEA2730625,,,,,,,,,,,,,,,,,,
SAMEA2730644,,,,,,,,,,,,,,,,,,
SAMEA2730647,,,,,,,,,,,,,,,,,,
SAMEA2730652,,,,,,,,,,,,,,,,,,
SAMEA2730657,,,,,,,,,,,,,,,,,,
SAMEA2730674,,,,,,,,,,,,,,,,,,
SAMEA2730686,,,,,,,,,,,,,,,,,,
SAMEA2730691,,,,,,,,,,,,,,,,,,
